Name,HOMFLY
12n_80,(-v^(-8)-v^(-6)+ 4*v^(-4)-v^(-2))+ (-2*v^(-8)+ 2*v^(-6)+ 7*v^(-4)-2*v^(-2))*z^2+ (-v^(-8)+ 3*v^(-6)+ 4*v^(-4)-v^(-2))*z^4+ (v^(-6)+ v^(-4))*z^6
12n_81,(3*v^4-2*v^6)+ (5*v^4-2*v^6-v^8+ v^10)*z^2+ (2*v^4-2*v^6-2*v^8+ v^10)*z^4+ (-v^6-v^8)*z^6
12n_82,(-v^(-6)+ v^(-2)+ 3-2*v^2)+ (-v^(-6)+ 4*v^(-2)+ 5-3*v^2)*z^2+ (4*v^(-2)+ 4-v^2)*z^4+ (v^(-2)+ 1)*z^6
12n_83,(v^2+ 2*v^6-3*v^8+ v^10)+ (2*v^2-v^4+ 2*v^6-v^8)*z^2+ (v^2-2*v^4-v^6+ v^8)*z^4+ (-v^4-v^6)*z^6
12n_84,(-v^(-2)+ 5*v^2-3*v^4)+ (-2*v^(-2)+ 2+ 7*v^2-3*v^4)*z^2+ (-v^(-2)+ 3+ 4*v^2-v^4)*z^4+ (1+ v^2)*z^6
12n_85,(-2*v^(-6)+ 6*v^(-4)-6*v^(-2)+ 3)+ (-v^(-6)+ 9*v^(-4)-13*v^(-2)+ 5)*z^2+ (3*v^(-4)-9*v^(-2)+ 2)*z^4+ (-2*v^(-2))*z^6
12n_86,(1-3*v^2+ 7*v^4-5*v^6+ v^8)+ (1-6*v^2+ 13*v^4-7*v^6+ v^8)*z^2+ (-3*v^2+ 8*v^4-3*v^6)*z^4+ (2*v^4)*z^6
12n_87,(-3*v^(-2)+ 7-4*v^2+ 2*v^4-v^6)+ (-4*v^(-2)+ 12-7*v^2+ 4*v^4-v^6)*z^2+ (-v^(-2)+ 7-4*v^2+ 2*v^4)*z^4+ (1-v^2)*z^6
12n_88,(v^6+ 6*v^8-9*v^10+ 3*v^12)+ (3*v^6+ 15*v^8-14*v^10+ 2*v^12)*z^2+ (3*v^6+ 12*v^8-5*v^10)*z^4+ (v^6+ 3*v^8)*z^6
12n_89,(4*v^4-5*v^6+ 3*v^8-v^10)+ (8*v^4-11*v^6+ 7*v^8-v^10)*z^2+ (5*v^4-12*v^6+ 5*v^8)*z^4+ (v^4-6*v^6+ v^8)*z^6+ (-v^6)*z^8
12n_90,(-4*v^(-6)+ 7*v^(-4)-2*v^(-2))+ (-6*v^(-6)+ 16*v^(-4)-5*v^(-2))*z^2+ (-4*v^(-6)+ 14*v^(-4)-4*v^(-2))*z^4+ (-v^(-6)+ 6*v^(-4)-v^(-2))*z^6+ (v^(-4))*z^8
12n_91,(7*v^8-7*v^10+ v^14)+ (20*v^8-11*v^10-3*v^12+ v^14)*z^2+ (20*v^8-4*v^10-2*v^12)*z^4+ (8*v^8)*z^6+ (v^8)*z^8
12n_92,(-4*v^(-2)+ 8-2*v^2-v^4)+ (-7*v^(-2)+ 17-4*v^2-v^4)*z^2+ (-4*v^(-2)+ 15-3*v^2)*z^4+ (-v^(-2)+ 6-v^2)*z^6+ (1)*z^8
12n_93,(3*v^4-3*v^6+ 3*v^8-3*v^10+ v^12)+ (7*v^4-9*v^6+ 8*v^8-3*v^10)*z^2+ (5*v^4-11*v^6+ 6*v^8)*z^4+ (v^4-6*v^6+ v^8)*z^6+ (-v^6)*z^8
12n_94,(2*v^2-2*v^4+ 2*v^6-v^8)+ (3*v^2-3*v^4+ v^6+ v^8)*z^2+ (v^2-3*v^4-2*v^6+ v^8)*z^4+ (-v^4-v^6)*z^6
12n_95,(-v^(-8)+ v^(-6)-v^(-4)+ 3*v^(-2)-1)+ (v^(-4)+ 5*v^(-2)-2)*z^2+ (-v^(-6)+ 2*v^(-4)+ 3*v^(-2)-1)*z^4+ (v^(-4)+ v^(-2))*z^6
12n_96,(3*v^6-v^8-2*v^12+ v^14)+ (7*v^6+ 2*v^8-v^10-2*v^12)*z^2+ (5*v^6+ 4*v^8)*z^4+ (v^6+ v^8)*z^6
12n_97,(-2*v^(-6)+ 4*v^(-4)-2*v^(-2)+ 1)+ (-v^(-6)+ 6*v^(-4)-5*v^(-2)+ 2)*z^2+ (2*v^(-4)-4*v^(-2)+ 1)*z^4+ (-v^(-2))*z^6
12n_98,(v^2+ 3*v^4-6*v^6+ 4*v^8-v^10)+ (-v^2+ 9*v^4-12*v^6+ 5*v^8)*z^2+ (-3*v^2+ 9*v^4-9*v^6+ v^8)*z^4+ (-v^2+ 5*v^4-2*v^6)*z^6+ (v^4)*z^8
12n_99,(2-5*v^2+ 7*v^4-3*v^6)+ (2-8*v^2+ 12*v^4-5*v^6+ v^8)*z^2+ (-4*v^2+ 7*v^4-3*v^6)*z^4+ (2*v^4)*z^6
12n_100,(6*v^8-5*v^10-v^12+ v^14)+ (2*v^6+ 14*v^8-5*v^10-3*v^12)*z^2+ (3*v^6+ 12*v^8+ v^10-v^12)*z^4+ (v^6+ 3*v^8+ v^10)*z^6
12n_101,(-3*v^(-4)+ 4*v^(-2)+ 2-2*v^2)+ (-3*v^(-4)+ 7*v^(-2)+ 2-v^4)*z^2+ (4*v^(-2)+ 2*v^2)*z^4+ (-1)*z^6
12n_102,(2*v^4+ v^6-3*v^8+ v^10)+ (2*v^2+ 3*v^6-3*v^8+ v^10)*z^2+ (v^2-3*v^4+ v^6-v^8)*z^4+ (-v^4)*z^6
12n_103,(2*v^4-v^8)+ (7*v^4-6*v^6+ 3*v^8)*z^2+ (5*v^4-11*v^6+ 4*v^8)*z^4+ (v^4-6*v^6+ v^8)*z^6+ (-v^6)*z^8
12n_104,(-2*v^(-8)+ v^(-6)+ 3*v^(-4)-v^(-2))+ (-v^(-8)-v^(-6)+ 12*v^(-4)-4*v^(-2))*z^2+ (-3*v^(-6)+ 13*v^(-4)-4*v^(-2))*z^4+ (-v^(-6)+ 6*v^(-4)-v^(-2))*z^6+ (v^(-4))*z^8
12n_105,(5*v^8-2*v^10-4*v^12+ 2*v^14)+ (18*v^8-5*v^10-6*v^12+ v^14)*z^2+ (20*v^8-2*v^10-2*v^12)*z^4+ (8*v^8)*z^6+ (v^8)*z^8
12n_106,(-2*v^(-2)+ 3+ 2*v^2-2*v^4)+ (-5*v^(-2)+ 11-v^2-v^4)*z^2+ (-4*v^(-2)+ 13-3*v^2)*z^4+ (-v^(-2)+ 6-v^2)*z^6+ (1)*z^8
12n_107,(3*v^4-v^6-2*v^8+ v^10)+ (7*v^4-7*v^6+ 2*v^8)*z^2+ (5*v^4-11*v^6+ 4*v^8)*z^4+ (v^4-6*v^6+ v^8)*z^6+ (-v^6)*z^8
12n_108,(3*v^4-2*v^6)+ (2*v^2+ 2*v^4-3*v^6+ 2*v^8)*z^2+ (v^2-2*v^4-3*v^6+ v^8)*z^4+ (-v^4-v^6)*z^6
12n_109,(-v^(-8)-v^(-6)+ 4*v^(-4)-v^(-2))+ (-v^(-6)+ 6*v^(-4)+ v^(-2)-1)*z^2+ (-v^(-6)+ 3*v^(-4)+ 2*v^(-2)-1)*z^4+ (v^(-4)+ v^(-2))*z^6
12n_110,(v^6+ 4*v^8-4*v^10-v^12+ v^14)+ (5*v^6+ 8*v^8-4*v^10-2*v^12)*z^2+ (5*v^6+ 6*v^8)*z^4+ (v^6+ v^8)*z^6
12n_111,(-v^(-2)+ 2+ v^4-v^6)+ (-2*v^(-2)+ 4+ v^2)*z^2+ (-v^(-2)+ 3+ 2*v^2-v^4)*z^4+ (1+ v^2)*z^6
12n_112,(v^2+ 2*v^4-3*v^6+ v^8)+ (2*v^2+ v^4-4*v^6+ 2*v^8)*z^2+ (v^2-2*v^4-3*v^6+ v^8)*z^4+ (-v^4-v^6)*z^6
12n_113,(-4*v^(-8)+ 6*v^(-6)-v^(-4))+ (-8*v^(-8)+ 19*v^(-6)-4*v^(-4))*z^2+ (-5*v^(-8)+ 18*v^(-6)-4*v^(-4))*z^4+ (-v^(-8)+ 7*v^(-6)-v^(-4))*z^6+ (v^(-6))*z^8
12n_114,(5*v^6-5*v^8+ v^10)+ (14*v^6-13*v^8+ 4*v^10)*z^2+ (10*v^6-13*v^8+ 4*v^10)*z^4+ (2*v^6-6*v^8+ v^10)*z^6+ (-v^8)*z^8
12n_115,(-2*v^(-6)-v^(-4)+ 8*v^(-2)-4)+ (-3*v^(-6)-2*v^(-4)+ 22*v^(-2)-10)*z^2+ (-v^(-6)-v^(-4)+ 21*v^(-2)-6)*z^4+ (8*v^(-2)-1)*z^6+ (v^(-2))*z^8
12n_116,(-3*v^(-8)+ 4*v^(-6))+ (-3*v^(-8)+ 7*v^(-6)+ 3*v^(-4)-v^(-2))*z^2+ (-v^(-8)+ 4*v^(-6)+ 3*v^(-4)-v^(-2))*z^4+ (v^(-6)+ v^(-4))*z^6
12n_117,(v^4+ 3*v^6-4*v^8+ v^10)+ (4*v^4+ 3*v^6-5*v^8+ 2*v^10)*z^2+ (2*v^4-v^6-3*v^8+ v^10)*z^4+ (-v^6-v^8)*z^6
12n_118,(-v^(-6)-2*v^(-4)+ 6*v^(-2)-1-v^2)+ (-v^(-6)-2*v^(-4)+ 10*v^(-2)+ 2-3*v^2)*z^2+ (6*v^(-2)+ 4-v^2)*z^4+ (v^(-2)+ 1)*z^6
12n_119,(2-3*v^2+ 3*v^4-v^6)+ (3-7*v^2+ 4*v^4)*z^2+ (1-5*v^2+ v^4)*z^4+ (-v^2)*z^6
12n_120,(-2*v^(-8)+ 2*v^(-6)+ v^(-4))+ (-3*v^(-8)+ 7*v^(-6)+ v^(-4))*z^2+ (-v^(-8)+ 5*v^(-6))*z^4+ (v^(-6))*z^6
12n_121,(-2*v^(-8)+ 3*v^(-6)-v^(-4)+ v^(-2))+ (-v^(-8)+ 4*v^(-6)+ v^(-2))*z^2+ (v^(-6))*z^4
12n_122,(-2*v^(-2)+ 5-3*v^2+ 2*v^4-v^6)+ (-3*v^(-2)+ 10-8*v^2+ 5*v^4-v^6)*z^2+ (-v^(-2)+ 8-9*v^2+ 4*v^4)*z^4+ (2-5*v^2+ v^4)*z^6+ (-v^2)*z^8
12n_123,(3*v^4-4*v^6+ 5*v^8-4*v^10+ v^12)+ (6*v^4-8*v^6+ 10*v^8-4*v^10)*z^2+ (3*v^4-6*v^6+ 5*v^8)*z^4+ (-2*v^6)*z^6
12n_124,(-2*v^(-6)+ 5*v^(-4)-5*v^(-2)+ 4-v^2)+ (-v^(-6)+ 7*v^(-4)-10*v^(-2)+ 8-2*v^2)*z^2+ (2*v^(-4)-6*v^(-2)+ 5-v^2)*z^4+ (-v^(-2)+ 1)*z^6
12n_125,(v^2+ 3*v^4-6*v^6+ 4*v^8-v^10)+ (-v^2+ 9*v^4-12*v^6+ 5*v^8)*z^2+ (-3*v^2+ 9*v^4-9*v^6+ v^8)*z^4+ (-v^2+ 5*v^4-2*v^6)*z^6+ (v^4)*z^8
12n_126,(2-5*v^2+ 7*v^4-3*v^6)+ (2-8*v^2+ 12*v^4-5*v^6+ v^8)*z^2+ (-4*v^2+ 7*v^4-3*v^6)*z^4+ (2*v^4)*z^6
12n_127,(-2*v^(-2)+ 5-3*v^2+ 2*v^4-v^6)+ (-3*v^(-2)+ 10-8*v^2+ 5*v^4-v^6)*z^2+ (-v^(-2)+ 8-9*v^2+ 4*v^4)*z^4+ (2-5*v^2+ v^4)*z^6+ (-v^2)*z^8
12n_128,(3*v^4-4*v^6+ 5*v^8-4*v^10+ v^12)+ (6*v^4-8*v^6+ 10*v^8-4*v^10)*z^2+ (3*v^4-6*v^6+ 5*v^8)*z^4+ (-2*v^6)*z^6
12n_129,(-2*v^(-6)+ 5*v^(-4)-5*v^(-2)+ 4-v^2)+ (-v^(-6)+ 7*v^(-4)-10*v^(-2)+ 8-2*v^2)*z^2+ (2*v^(-4)-6*v^(-2)+ 5-v^2)*z^4+ (-v^(-2)+ 1)*z^6
12n_130,(-2*v^(-6)+ 6*v^(-4)-6*v^(-2)+ 3)+ (-v^(-6)+ 9*v^(-4)-13*v^(-2)+ 5)*z^2+ (3*v^(-4)-9*v^(-2)+ 2)*z^4+ (-2*v^(-2))*z^6
12n_131,(1-3*v^2+ 7*v^4-5*v^6+ v^8)+ (1-6*v^2+ 13*v^4-7*v^6+ v^8)*z^2+ (-3*v^2+ 8*v^4-3*v^6)*z^4+ (2*v^4)*z^6
12n_132,(-3*v^(-2)+ 7-4*v^2+ 2*v^4-v^6)+ (-4*v^(-2)+ 12-7*v^2+ 4*v^4-v^6)*z^2+ (-v^(-2)+ 7-4*v^2+ 2*v^4)*z^4+ (1-v^2)*z^6
12n_133,(v^6+ 6*v^8-9*v^10+ 3*v^12)+ (3*v^6+ 15*v^8-14*v^10+ 2*v^12)*z^2+ (3*v^6+ 12*v^8-5*v^10)*z^4+ (v^6+ 3*v^8)*z^6
12n_134,(4*v^4-5*v^6+ 3*v^8-v^10)+ (8*v^4-11*v^6+ 7*v^8-v^10)*z^2+ (5*v^4-12*v^6+ 5*v^8)*z^4+ (v^4-6*v^6+ v^8)*z^6+ (-v^6)*z^8
12n_135,(-4*v^(-6)+ 7*v^(-4)-2*v^(-2))+ (-6*v^(-6)+ 16*v^(-4)-5*v^(-2))*z^2+ (-4*v^(-6)+ 14*v^(-4)-4*v^(-2))*z^4+ (-v^(-6)+ 6*v^(-4)-v^(-2))*z^6+ (v^(-4))*z^8
12n_136,(7*v^8-7*v^10+ v^14)+ (20*v^8-11*v^10-3*v^12+ v^14)*z^2+ (20*v^8-4*v^10-2*v^12)*z^4+ (8*v^8)*z^6+ (v^8)*z^8
12n_137,(-4*v^(-2)+ 8-2*v^2-v^4)+ (-7*v^(-2)+ 17-4*v^2-v^4)*z^2+ (-4*v^(-2)+ 15-3*v^2)*z^4+ (-v^(-2)+ 6-v^2)*z^6+ (1)*z^8
12n_138,(3*v^4-3*v^6+ 3*v^8-3*v^10+ v^12)+ (7*v^4-9*v^6+ 8*v^8-3*v^10)*z^2+ (5*v^4-11*v^6+ 6*v^8)*z^4+ (v^4-6*v^6+ v^8)*z^6+ (-v^6)*z^8
12n_139,(2-6*v^2+ 9*v^4-4*v^6)+ (3-12*v^2+ 18*v^4-7*v^6+ v^8)*z^2+ (1-9*v^2+ 14*v^4-5*v^6)*z^4+ (-2*v^2+ 6*v^4-v^6)*z^6+ (v^4)*z^8
12n_140,(2*v^2+ v^4-5*v^6+ 4*v^8-v^10)+ (v^2+ 3*v^4-8*v^6+ 4*v^8)*z^2+ (-v^2+ 2*v^4-4*v^6)*z^4+ (v^4)*z^6
12n_141,(2*v^(-4)-4*v^(-2)+ 3)+ (v^(-4)-5*v^(-2)+ 4-3*v^2+ v^4)*z^2+ (-v^(-2)+ 2-3*v^2+ v^4)*z^4+ (-v^2)*z^6
12n_142,(2-2*v^2+ v^4)+ (-2*v^(-2)+ 5-5*v^2+ v^4)*z^2+ (-v^(-2)+ 4-2*v^2)*z^4+ (1)*z^6
12n_143,(2-3*v^2+ 2*v^4+ v^6-v^8)+ (3-7*v^2+ 4*v^4+ v^6)*z^2+ (1-5*v^2+ v^4)*z^4+ (-v^2)*z^6
12n_144,(v^(-8)-2*v^(-6)+ v^(-4)+ 1)+ (v^(-8)-4*v^(-6)+ 4*v^(-4)-3*v^(-2)+ 1)*z^2+ (-2*v^(-6)+ 3*v^(-4)-2*v^(-2))*z^4+ (v^(-4))*z^6
12n_145,(v^(-8)-2*v^(-6)+ 2*v^(-4)-2*v^(-2)+ 2)+ (-2*v^(-6)+ 2*v^(-4)-2*v^(-2))*z^2+ (v^(-4))*z^4
12n_146,(-v^(-10)+ v^(-8)+ v^(-2))+ (2*v^(-8)+ 2*v^(-2))*z^2+ (-v^(-6)-v^(-4))*z^4
12n_147,(-v^(-2)+ 1+ 3*v^2-2*v^4)+ (-2*v^(-2)+ 3+ 4*v^2-2*v^4)*z^2+ (-v^(-2)+ 3+ 3*v^2-v^4)*z^4+ (1+ v^2)*z^6
12n_148,(-v^(-12)+ v^(-10)-2*v^(-8)+ 3*v^(-6))+ (-v^(-12)+ 2*v^(-10)-2*v^(-8)+ 9*v^(-6))*z^2+ (v^(-10)+ 6*v^(-6))*z^4+ (v^(-6))*z^6
12n_149,(-v^(-12)+ v^(-10)-v^(-8)+ v^(-6)+ v^(-4))+ (v^(-10)+ 3*v^(-6)+ 3*v^(-4))*z^2+ (v^(-6)+ v^(-4))*z^4
12n_150,(5*v^4-7*v^6+ 4*v^8-v^10)+ (-3*v^2+ 14*v^4-14*v^6+ 5*v^8)*z^2+ (-4*v^2+ 13*v^4-10*v^6+ v^8)*z^4+ (-v^2+ 6*v^4-2*v^6)*z^6+ (v^4)*z^8
12n_151,(2-4*v^2+ 5*v^4-2*v^6)+ (2-6*v^2+ 7*v^4-3*v^6+ v^8)*z^2+ (-3*v^2+ 3*v^4-2*v^6)*z^4+ (v^4)*z^6
12n_152,(3-5*v^2+ 4*v^4-v^6)+ (-v^(-2)+ 4-8*v^2+ 5*v^4-v^6)*z^2+ (2-4*v^2+ 2*v^4)*z^4+ (-v^2)*z^6
12n_153,(5*v^8-3*v^10-2*v^12+ v^14)+ (15*v^8+ v^10-8*v^12+ v^14)*z^2+ (16*v^8+ 9*v^10-6*v^12)*z^4+ (7*v^8+ 6*v^10-v^12)*z^6+ (v^8+ v^10)*z^8
12n_154,(-2*v^(-4)+ 2*v^(-2)+ 3-2*v^2)+ (-3*v^(-4)+ 5*v^(-2)+ 5-3*v^2)*z^2+ (-v^(-4)+ 4*v^(-2)+ 4-v^2)*z^4+ (v^(-2)+ 1)*z^6
12n_155,(3*v^4-v^6-2*v^8+ v^10)+ (5*v^4-v^6-4*v^8+ 2*v^10)*z^2+ (2*v^4-2*v^6-3*v^8+ v^10)*z^4+ (-v^6-v^8)*z^6
12n_156,(3-6*v^2+ 6*v^4-2*v^6)+ (4-13*v^2+ 13*v^4-5*v^6+ v^8)*z^2+ (1-10*v^2+ 12*v^4-5*v^6)*z^4+ (-2*v^2+ 6*v^4-v^6)*z^6+ (v^4)*z^8
12n_157,(4*v^4-5*v^6+ 3*v^8-v^10)+ (-v^2+ 8*v^4-7*v^6+ 3*v^8)*z^2+ (-v^2+ 4*v^4-3*v^6)*z^4+ (v^4)*z^6
12n_158,(v^(-4)-4*v^(-2)+ 6-2*v^2)+ (-4*v^(-2)+ 9-5*v^2+ v^4)*z^2+ (4-3*v^2+ v^4)*z^4+ (-v^2)*z^6
12n_159,(-2*v^(-8)+ v^(-6)+ 3*v^(-4)-v^(-2))+ (-3*v^(-8)+ 5*v^(-6)+ 6*v^(-4)-2*v^(-2))*z^2+ (-v^(-8)+ 4*v^(-6)+ 4*v^(-4)-v^(-2))*z^4+ (v^(-6)+ v^(-4))*z^6
12n_160,(-2*v^(-6)+ 4*v^(-4)-3*v^(-2)+ 3-v^2)+ (-v^(-6)+ 6*v^(-4)-6*v^(-2)+ 5-v^2)*z^2+ (2*v^(-4)-4*v^(-2)+ 2)*z^4+ (-v^(-2))*z^6
12n_161,(2-3*v^2+ 4*v^4-3*v^6+ v^8)+ (2-6*v^2+ 6*v^4-4*v^6+ v^8)*z^2+ (-3*v^2+ 3*v^4-2*v^6)*z^4+ (v^4)*z^6
12n_162,(-v^(-2)+ 4-4*v^2+ 3*v^4-v^6)+ (-v^(-2)+ 5-7*v^2+ 5*v^4-v^6)*z^2+ (2-4*v^2+ 2*v^4)*z^4+ (-v^2)*z^6
12n_163,(3*v^4-4*v^6+ 5*v^8-4*v^10+ v^12)+ (7*v^4-11*v^6+ 13*v^8-5*v^10)*z^2+ (5*v^4-12*v^6+ 10*v^8-v^10)*z^4+ (v^4-6*v^6+ 2*v^8)*z^6+ (-v^6)*z^8
12n_164,(-2*v^(-2)+ 5-3*v^2+ 2*v^4-v^6)+ (-2*v^(-2)+ 7-5*v^2+ 4*v^4-v^6)*z^2+ (3-3*v^2+ 2*v^4)*z^4+ (-v^2)*z^6
12n_165,(1-2*v^2+ 5*v^4-4*v^6+ v^8)+ (1-4*v^2+ 8*v^4-5*v^6+ v^8)*z^2+ (-2*v^2+ 4*v^4-2*v^6)*z^4+ (v^4)*z^6
12n_166,(3*v^8+ 2*v^10-6*v^12+ 2*v^14)+ (13*v^8+ 7*v^10-11*v^12+ v^14)*z^2+ (16*v^8+ 11*v^10-6*v^12)*z^4+ (7*v^8+ 6*v^10-v^12)*z^6+ (v^8+ v^10)*z^8
12n_167,(-4*v^(-4)+ 7*v^(-2)-1-v^2)+ (-6*v^(-4)+ 13*v^(-2)+ 1-3*v^2)*z^2+ (-2*v^(-4)+ 9*v^(-2)+ 3-v^2)*z^4+ (2*v^(-2)+ 1)*z^6
12n_168,(v^4+ 4*v^6-6*v^8+ 2*v^10)+ (3*v^4+ 6*v^6-9*v^8+ 3*v^10)*z^2+ (v^4+ 2*v^6-5*v^8+ v^10)*z^4+ (-v^8)*z^6
12n_169,(5*v^8-3*v^10-2*v^12+ v^14)+ (3*v^6+ 11*v^8-v^10-4*v^12)*z^2+ (4*v^6+ 9*v^8+ 3*v^10-v^12)*z^4+ (v^6+ 2*v^8+ v^10)*z^6
12n_170,(-2*v^(-4)+ 2*v^(-2)+ 3-2*v^2)+ (-2*v^(-4)+ 3*v^(-2)+ 5-v^2-v^4)*z^2+ (2*v^(-2)+ 3+ v^2)*z^4
12n_171,(3*v^4-v^6-2*v^8+ v^10)+ (v^2+ 3*v^4-v^6-2*v^8+ v^10)*z^2+ (-v^6-v^8)*z^4
12n_172,(2*v^4-3*v^6+ 6*v^8-5*v^10+ v^12)+ (6*v^4-9*v^6+ 15*v^8-6*v^10)*z^2+ (5*v^4-11*v^6+ 11*v^8-v^10)*z^4+ (v^4-6*v^6+ 2*v^8)*z^6+ (-v^6)*z^8
12n_173,(3-5*v^2+ 4*v^4-v^6)+ (-2*v^(-2)+ 7-11*v^2+ 6*v^4-v^6)*z^2+ (-v^(-2)+ 7-10*v^2+ 4*v^4)*z^4+ (2-5*v^2+ v^4)*z^6+ (-v^2)*z^8
12n_174,(2*v^(-4)-5*v^(-2)+ 5-v^2)+ (v^(-4)-8*v^(-2)+ 11-6*v^2+ v^4)*z^2+ (-4*v^(-2)+ 11-6*v^2+ v^4)*z^4+ (-v^(-2)+ 5-2*v^2)*z^6+ (1)*z^8
12n_175,(v^2+ 3*v^4-6*v^6+ 4*v^8-v^10)+ (-2*v^2+ 10*v^4-11*v^6+ 4*v^8)*z^2+ (-4*v^2+ 11*v^4-7*v^6)*z^4+ (-v^2+ 6*v^4-v^6)*z^6+ (v^4)*z^8
12n_176,(3*v^2-2*v^4-2*v^6+ 3*v^8-v^10)+ (3*v^2-3*v^4-3*v^6+ 3*v^8)*z^2+ (-2*v^4-2*v^6)*z^4
12n_177,(2*v^6+ v^10-3*v^12+ v^14)+ (5*v^6+ 5*v^8+ 2*v^10-4*v^12)*z^2+ (4*v^6+ 7*v^8+ 3*v^10-v^12)*z^4+ (v^6+ 2*v^8+ v^10)*z^6
12n_178,(-2*v^(-4)+ 4*v^(-2)-2+ 2*v^2-v^4)+ (-2*v^(-4)+ 6*v^(-2)-3+ 3*v^2-v^4)*z^2+ (3*v^(-2)-2+ 2*v^2)*z^4+ (-1)*z^6
12n_179,(2*v^2-2*v^4+ 3*v^6-3*v^8+ v^10)+ (3*v^2-4*v^4+ 4*v^6-3*v^8+ v^10)*z^2+ (v^2-4*v^4+ v^6-v^8)*z^4+ (-v^4)*z^6
12n_180,(1)+ (v^(-4)-v^(-2)-1+ v^2)*z^2+ (v^(-4)-2*v^(-2)-2+ v^2)*z^4+ (-v^(-2)-1)*z^6
12n_181,(-v^(-2)+ 3-v^2)+ (-2*v^(-2)+ 4-v^4)*z^2+ (-v^(-2)+ 3+ 2*v^2-v^4)*z^4+ (1+ v^2)*z^6
12n_182,(-2*v^(-2)+ 6-5*v^2+ 3*v^4-v^6)+ (-3*v^(-2)+ 12-13*v^2+ 7*v^4-v^6)*z^2+ (-v^(-2)+ 9-13*v^2+ 5*v^4)*z^4+ (2-6*v^2+ v^4)*z^6+ (-v^2)*z^8
12n_183,(2*v^4-2*v^6+ 4*v^8-4*v^10+ v^12)+ (4*v^4-3*v^6+ 8*v^8-4*v^10)*z^2+ (2*v^4-2*v^6+ 4*v^8)*z^4+ (-v^6)*z^6
12n_184,(-2*v^(-6)+ 4*v^(-4)-3*v^(-2)+ 3-v^2)+ (-v^(-6)+ 5*v^(-4)-5*v^(-2)+ 6-2*v^2)*z^2+ (v^(-4)-2*v^(-2)+ 4-v^2)*z^4+ (1)*z^6
12n_185,(4*v^4-4*v^6+ v^8)+ (8*v^4-10*v^6+ 4*v^8)*z^2+ (5*v^4-12*v^6+ 4*v^8)*z^4+ (v^4-6*v^6+ v^8)*z^6+ (-v^6)*z^8
12n_186,(-v^(-8)-2*v^(-6)+ 6*v^(-4)-2*v^(-2))+ (-v^(-8)-3*v^(-6)+ 15*v^(-4)-5*v^(-2))*z^2+ (-3*v^(-6)+ 14*v^(-4)-4*v^(-2))*z^4+ (-v^(-6)+ 6*v^(-4)-v^(-2))*z^6+ (v^(-4))*z^8
12n_187,(6*v^8-5*v^10-v^12+ v^14)+ (19*v^8-8*v^10-4*v^12+ v^14)*z^2+ (20*v^8-3*v^10-2*v^12)*z^4+ (8*v^8)*z^6+ (v^8)*z^8
12n_188,(-v^2+ 5*v^4-3*v^6)+ (-4*v^2+ 13*v^4-5*v^6)*z^2+ (-4*v^2+ 13*v^4-4*v^6)*z^4+ (-v^2+ 6*v^4-v^6)*z^6+ (v^4)*z^8
12n_189,(2-3*v^2+ 3*v^4-v^6)+ (5-11*v^2+ 6*v^4)*z^2+ (4-13*v^2+ 4*v^4)*z^4+ (1-6*v^2+ v^4)*z^6+ (-v^2)*z^8
12n_190,(-5*v^(-8)+ 8*v^(-6)-2*v^(-4))+ (-9*v^(-8)+ 22*v^(-6)-5*v^(-4))*z^2+ (-5*v^(-8)+ 19*v^(-6)-4*v^(-4))*z^4+ (-v^(-8)+ 7*v^(-6)-v^(-4))*z^6+ (v^(-6))*z^8
12n_191,(6*v^6-7*v^8+ 2*v^10)+ (15*v^6-16*v^8+ 5*v^10)*z^2+ (10*v^6-14*v^8+ 4*v^10)*z^4+ (2*v^6-6*v^8+ v^10)*z^6+ (-v^8)*z^8
12n_192,(-v^(-6)-3*v^(-4)+ 9*v^(-2)-4)+ (-2*v^(-6)-5*v^(-4)+ 23*v^(-2)-10)*z^2+ (-v^(-6)-2*v^(-4)+ 21*v^(-2)-6)*z^4+ (8*v^(-2)-1)*z^6+ (v^(-2))*z^8
12n_193,(-3*v^(-8)+ 3*v^(-6)+ 2*v^(-4)-v^(-2))+ (-3*v^(-8)+ 6*v^(-6)+ 6*v^(-4)-2*v^(-2))*z^2+ (-v^(-8)+ 4*v^(-6)+ 4*v^(-4)-v^(-2))*z^4+ (v^(-6)+ v^(-4))*z^6
12n_194,(2*v^4+ v^6-3*v^8+ v^10)+ (5*v^4-4*v^8+ 2*v^10)*z^2+ (2*v^4-2*v^6-3*v^8+ v^10)*z^4+ (-v^6-v^8)*z^6
12n_195,(-v^(-6)-v^(-4)+ 4*v^(-2)-v^2)+ (-v^(-6)-v^(-4)+ 7*v^(-2)+ 3-3*v^2)*z^2+ (5*v^(-2)+ 4-v^2)*z^4+ (v^(-2)+ 1)*z^6
12n_196,(2-v^2-2*v^4+ 3*v^6-v^8)+ (3-4*v^2-4*v^4+ 4*v^6)*z^2+ (1-4*v^2-4*v^4+ v^6)*z^4+ (-v^2-v^4)*z^6
12n_197,(v^2+ v^6-v^8)+ (-1+ 2*v^2+ 2*v^4)*z^2+ (-1+ 2*v^2+ 2*v^4-v^6)*z^4+ (v^2+ v^4)*z^6
